Unnamed: 0,path,label,image_data
10206,Neutral/0c854fad30c4a467b25cf5ccf64073937d6cec87f4e6a65d3302bba2f.jpg,Neutral,[ 30   5  34 ... 255 255 255]
10207,Neutral/cropped_emotions.452782f.png,Neutral,[229 228 200 ...  18  18  18]
10208,Neutral/0c4600c0a76c6ddba353a7e9a10dd52f6fa65e88652eb60464ed3e51f.jpg,Neutral,[204 204 204 ...   0   0   0]
10209,Neutral/cropped_emotions.277631f.png,Neutral,[  2  24  65 ... 164 166 181]
10210,Neutral/0a92961e26c8470fe1ba8306a125e9297aad3962f1734020fd0de8a5f.png,Neutral,[ 22  35  29 ... 149  97  95]
10211,Neutral/0e16c746cfc72a4eb52b7b92a969e98ff881e8afdd42ac1dfa194206f.jpg,Neutral,[16 16 16 ... 33 33 33]
10212,Neutral/0cbda589958ac91c6fbc0c1a1c0d9d74cd7a4ca3230b0c70f5e4f514f.jpeg,Neutral,[ 89 146 225 ...  49  44  22]
10213,Neutral/0f8b1c901d8439c0dff0f6544759306fd5c9f27b31c26496380de1ddf.jpg,Neutral,[ 45  14   9 ... 172  26  19]
10214,Neutral/1ae8e5a7a6229ee0ca33bb212baf863d439ddf488b7a41bcb18f00b9f.jpg,Neutral,[107 107 107 ...  25  25  25]
10215,Neutral/cropped_emotions.278213f.png,Neutral,[216 206 198 ... 238 237 235]
10216,Neutral/cropped_emotions.277723f.png,Neutral,[138 139 131 ...  54  53  51]
10217,Neutral/0ff3d5edd5bd183669f0f5310686c1a83f3143f476b8a6c628087c17f.jpg,Neutral,[217 163 132 ...  33  13   7]
10218,Neutral/0a77c4e32540e02c889814ef8b543abfa9610bfa0cbb29ba37ef9ad3f.jpg,Neutral,[183 215 169 ... 195 194 193]
10219,Neutral/0f8d907a3ebc9cb7bd17c9e07e122da7f05f51060c69fa730abe9004f.jpg,Neutral,[ 0  0  0 ... 84 84 84]
10220,Neutral/0bd90788ea8d2fcf500af6129afa8d4e36a0083c54b9b5a94218d6e7f.jpg,Neutral,[224 217 189 ... 187 187 185]
10221,Neutral/cropped_emotions.277887f.png,Neutral,[ 0  0  0 ... 37 20 13]
10222,Neutral/1adee0068603ca40b38263ae89c4827ce2147e9af4df6f35d3e98912f.jpg,Neutral,[201 197 168 ... 244 233 205]
10223,Neutral/0eca40fd55c2129cd6875fef9eb0924f69e716c24045a9ce662514bcf.jpg,Neutral,[112 132 159 ... 148 214 207]
10224,Neutral/0b1c02f3cac3e0ee2d23c9659b74b949dd81b2b33c77e7dd29001526f.jpg,Neutral,[24 20  7 ... 83 84 95]
10225,Neutral/1a951a0f0e197340e18a549a88248e04d3ddc0c54b635fd913cbd593f.jpg,Neutral,[ 34  33  31 ... 136 179 170]
10226,Neutral/0a973cad50ced47334ed0b891d4221c0cc3eb6473423712ffcd8a39ef.jpg,Neutral,[155 160 177 ...   4   8   3]
10227,Neutral/cropped_emotions.278102f.png,Neutral,[ 0  0  0 ... 28 20 16]
10228,Neutral/0a9bb4c73148cdbc732b0640793da234df3de8b17ba5623347873661f.jpg,Neutral,[251 251 251 ...   4   1  18]
10229,Neutral/cropped_emotions.171920f.png,Neutral,[53 50 45 ... 60 51 42]
10230,Neutral/0ec4ac12673da5fd3c735b224789bcdfe44f6d62a7f2157b1db65253f.jpg,Neutral,[ 79  64 119 ... 202 216 208]
10231,Neutral/cropped_emotions.171859f.png,Neutral,[  0   0   0 ...  95 112 102]
10232,Neutral/00c15663838f8036c839edfaa0151d589179161042d0932c4d8b7f9af.jpg,Neutral,[230 232 229 ... 212 156 131]
10233,Neutral/cropped_emotions.171914f.png,Neutral,[0 0 0 ... 0 0 0]
10234,Neutral/cropped_emotions.278108f.png,Neutral,[ 14  10   6 ...  74  80 130]
10235,Neutral/0ee6a1fa22a3e9d0fa77a21b5b4952d378703164a8b24fdb0f51c2f6f.jpg,Neutral,[252 252 250 ... 138 141 124]
10236,Neutral/cropped_emotions.278137f.png,Neutral,[0 0 0 ... 0 0 0]
10237,Neutral/0e6bed6fa1abb91c96924ca033270ef8cc2da0203938b32efa3dde44f.jpg,Neutral,[104 218 193 ... 158 249 219]
10238,Neutral/1acd9eb7fbf33de8ccc44b297498aeb317b1209e9074dc20a2dfd274f.png,Neutral,[ 21  25  22 ... 165 183 169]
10239,Neutral/cropped_emotions.171869f.png,Neutral,[0 0 0 ... 0 0 0]
10240,Neutral/1ae4e40f94cf53d759687629da5e278d3ba07303345096f3488a1711f.jpg,Neutral,[182 184 181 ... 115 106  95]
10241,Neutral/cropped_emotions.277849f.png,Neutral,[ 86  47   4 ... 127  99  59]
10242,Neutral/1afc011b8c20b9b1f3984d408c785480b8b9f8741cf0e05e14c19594f.jpg,Neutral,[251 251 251 ... 247 247 247]
10243,Neutral/0f7cb690b7636567fec54698071e02176fae42807d016227d935a307f.jpg,Neutral,[231 247 244 ... 187 218 223]
10244,Neutral/cropped_emotions.278028f.png,Neutral,[233 216 200 ...   0   0   0]
10245,Neutral/cropped_emotions.452664f.png,Neutral,[140 121 117 ...   0   0   0]
10246,Neutral/0e44fe55fecb43a0b8d1d1f9e97bc21efc966c21e3087f8f365319a0f.jpg,Neutral,[107 124 129 ...  48  31  37]
10247,Neutral/0e91ed5679d7b8e59f120c5ccba5bf879ab89c7ef294e957d4b812dcf.jpg,Neutral,[65 55 43 ... 55 36 38]
10248,Neutral/0cb4362ba25804c3438553af8577d31c751c621984f7706f08e19823f.jpg,Neutral,[ 33  38  37 ... 166 111  70]
10249,Neutral/0f50be764a33c448184017a9e47d9d71b210bf9f4e2adabb31ae2b34f.jpeg,Neutral,[168 177 160 ... 178 179 183]
10250,Neutral/0c799d97d1771bc54ca479a01c96e873e92813bfc65b4200702338f0f.jpg,Neutral,[ 6  6  6 ... 22 22 22]
10251,Neutral/0a89f2122ec711c3f01f8d5770da1a381f484e09cbf397e8787beb38f.jpg,Neutral,[234 235 240 ... 226 229 236]
10252,Neutral/0d3dad2cd51db767a4635967b546c80c89275e7e3bb2a57bd1f97d7ff.jpg,Neutral,[166  88  22 ... 114  38  14]
10253,Neutral/0c005ebf319b77e28779dcf6a2635b0a7685c88d391e60fa3e973cb9f.jpg,Neutral,[0 0 0 ... 0 0 0]
10254,Neutral/cropped_emotions.277722f.png,Neutral,[0 0 0 ... 0 0 0]
10255,Neutral/cropped_emotions.452787f.png,Neutral,[212 223 215 ...   0   0   0]
10256,Neutral/0ed070894d6782bfd7c7806861389436131cfc021163d6a47d003fecf.jpg,Neutral,[ 91 152 204 ...  88 126 164]
10257,Neutral/cropped_emotions.277780f.png,Neutral,[  0   0   0 ... 203 206 209]
10258,Neutral/0f11b356913d629242a2c90d095e20e284dc97d193e8e4ee967533b0f.jpg,Neutral,[33 33 33 ... 49 49 49]
10259,Neutral/cropped_emotions.277938f.png,Neutral,[ 64  48  35 ... 103  88  69]
10260,Neutral/1ad9066ef9f946ada359f53850e6b93973afa7d1d5b75c75fdcf758cf.jpg,Neutral,[ 94 111 127 ...  48  46  51]
10261,Neutral/0c0303f5327e318aeb16d80a67e20c75b921e1f1497f59817e49281df.jpg,Neutral,[110 150 206 ... 161 161 161]
10262,Neutral/1a4dd43a650ec05cd2a32ca4a5dc87c1dbc7ad5ce4bf893da4700aaaf.jpg,Neutral,[ 53  54  52 ...  39  27 108]
10263,Neutral/cropped_emotions.277950f.png,Neutral,[0 0 0 ... 0 0 0]
10264,Neutral/0b06cd5807eb51936079fe8f3aab272aeeaccefb5623dc05570b2705f.jpg,Neutral,[91 83 47 ... 89 70 56]
10265,Neutral/0b214ed55166772cbb2e7424aadac24d92105bb9218ae5c2529ec26bf.jpg,Neutral,[ 3  4  6 ... 29 34 38]
10266,Neutral/0f8826ac96d2eda37fa0486af09e6c35ac2923e27664cb48388eb28ef.jpg,Neutral,[186 168 155 ...  60  54  56]
10267,Neutral/0d41841d274e1ace7174316a1de7c5c26004eaf426367fbf36db935df.JPG,Neutral,[234 223 221 ... 213 202 198]
10268,Neutral/0dd3b00b9375b19b8eccfe6b0950a2a2435fc2a856f3fd67f190dbe0f.JPG,Neutral,[121 135 138 ...  62  55  37]
10269,Neutral/0e01cf433e197026b3b88f6f169e687c82f91540f2b443314ede0a7af.jpg,Neutral,[220  93 102 ...  38  31  39]
10270,Neutral/00e5d8bbfeaee962268696389f09373185e35e12d9682561a4d88e16f.jpg,Neutral,[251 251 253 ... 189 149 100]
10271,Neutral/cropped_emotions.452718f.png,Neutral,[0 0 0 ... 8 8 9]
10272,Neutral/0daa36981cb439be22421176ce3b4b7fc3f1f4a14f640653b7b3744bf.png,Neutral,[134 137 116 ...  22  26  20]
10273,Neutral/0a53876a0ee960ee08c9912a1b0354cf64bf151921396a1576a0c319f.jpg,Neutral,[232 232 240 ... 237 236 242]
10274,Neutral/0ee8fd3d07ac10010883f59776ce91bbe078ccc4af7fa3de4a110093f.png,Neutral,[57 43 37 ... 22 18 21]
10275,Neutral/cropped_emotions.171931f.png,Neutral,[0 0 0 ... 0 0 0]
10276,Neutral/0b3161a4ccc3aa541df0a73f00d106ff0912c0bb9e4a0642e9bac59af.jpg,Neutral,[106 100 102 ...  29  18  32]
10277,Neutral/0ffad69eecd65e1d691087eb9bd2093f4d559ef82ae421db0448c413f.jpg,Neutral,[144 127 143 ...  51  34  24]
10278,Neutral/0e340f919597555f0108236b237e5992642b37101724db5eb020a15ef.jpg,Neutral,[14 14 16 ... 19 20 24]
10279,Neutral/0a1820801c164d760117e98af9e4025039984e466e0062d686d9ff2ff.jpg,Neutral,[1 0 0 ... 0 0 0]
10280,Neutral/cropped_emotions.171849f.png,Neutral,[ 61  68  27 ... 253 251 252]
10281,Neutral/cropped_emotions.452665f.png,Neutral,[0 0 0 ... 0 0 0]
10282,Neutral/0bbeb6dfde51b4f5f235e2501ea69a43b53f1c6ce1822bbaafcb536af.jpg,Neutral,[187 181 164 ...  85  81  88]
10283,Neutral/cropped_emotions.277834f.png,Neutral,[  0   0   0 ... 253 207 122]
10284,Neutral/0cbb79a33f479fbe8aa4429e248db695e9d007fa3f3435d7ef2103b7f.jpg,Neutral,[248 250 249 ... 132 130 135]
10285,Neutral/1ac35941fcbbacf7de119b20f9f13e8d7992a13727d14deb449a645cf.jpg,Neutral,[ 72 184 204 ...   3   3   3]
10286,Neutral/cropped_emotions.277764f.png,Neutral,[ 0  0  0 ... 17  3  0]
10287,Neutral/0b74787d0f9475b0dc4e3d7678b797969b250057e4a505bdb6a8bc58f.jpg,Neutral,[233 219 192 ... 225 209 183]
10288,Neutral/cropped_emotions.171855f.png,Neutral,[0 0 0 ... 0 0 0]
10289,Neutral/0c18f9c27ef783147fd287476d26372921bb222d560346138407e28ff.jpg,Neutral,[113 106 100 ... 192 191 207]
10290,Neutral/1ad4b74dfef47513d33bfcf0e1f485223a22c79bee3bb2bb4b432504f.jpg,Neutral,[254 254 254 ...   8   8   8]
10291,Neutral/cropped_emotions.277632f.png,Neutral,[0 0 0 ... 0 0 0]
10292,Neutral/0d610129569300a2f045931d89208dc3f41916a72feac56a1767871ff.png,Neutral,[241 243 245 ... 185 119  93]
10293,Neutral/0f820544b38ff4c96aeaa171bc5fb53f63beb4ac6e4062e78075d6d2f.jpg,Neutral,[143 160 170 ...  71 114 130]
10294,Neutral/1a2c5f1e156c92a1aaf66d9f58c7d99a67584724acc7f8382218d707f.jpg,Neutral,[ 20  19  17 ... 254 254 254]
10295,Neutral/0f1d980fee62d97558d0d4b151f17a6ff3e034b0987af9fb19d94d7bf.jpg,Neutral,[228 226 227 ... 224 224 224]
10296,Neutral/0e99ee712517d794023494fdeaf602b8d468c8f88f09a0e0a802062df.jpg,Neutral,[117 131 113 ... 170 189 178]
10297,Neutral/0cef269657c7066ec70b02d89829ce3d9705e62b8316f9a8b2d82937f.jpg,Neutral,[177 158 154 ... 255 255 255]
10298,Neutral/cropped_emotions.278332f.png,Neutral,[0 0 0 ... 0 0 0]
10299,Neutral/0b67139c1f9e91013e635d13c51effb44b94156c2c115dae4740cce2f.JPG,Neutral,[154 151 140 ...  59  42  38]
10300,Neutral/cropped_emotions.277906f.png,Neutral,[  0   0   0 ... 252 159 125]
10301,Neutral/0d0c4f13b932797234ea85f80c63cef612e267588c3bc67c094a324cf.jpg,Neutral,[194 163 132 ... 167  92  60]
10302,Neutral/0ef191e70ba2bffe57fa66a60ed0e14bfdbc2e83c30993006cb64696f.jpg,Neutral,[ 4  5 10 ...  8 32 55]
10303,Neutral/cropped_emotions.278255f.png,Neutral,[0 0 0 ... 0 0 0]
10304,Neutral/0a2cf31a3b987e0ac25fbd1a57de47e62c09695024ac4b0d6a39f29bf.jpg,Neutral,[ 40  32  19 ... 140  87  66]
10305,Neutral/cropped_emotions.277911f(1).png,Neutral,[0 0 0 ... 0 0 0]
10306,Neutral/0b3d8d8e3199074ba19181816bb3ce20190bb009ac2f024900e082e6f.jpg,Neutral,[1 1 1 ... 8 3 1]
10307,Neutral/0beeabf4283aa2824f333f91294851c68544bc21bda14af8b25a3152f.jpg,Neutral,[204 186 140 ... 199 175 139]
10308,Neutral/0a339c15c70aba4b19103aa0b4766bac5401520ee96258c39b956f0df.jpg,Neutral,[166 149 141 ... 162 102  78]
10309,Neutral/0a015cb3ea5a822547b757c0abfc1cd57d6b5ff9725bfb6de6972a0af.jpg,Neutral,[117 112 111 ...  36  34  47]
10310,Neutral/0ac99eaa99d94df2edee824ed7a0baaf3adbcf93d5e1b210da326e4af.jpg,Neutral,[  1  79 141 ... 107 105 118]
10311,Neutral/0e295872bb897d7dee8eff078fac21f5a8be4c147847724c3189509ff.jpg,Neutral,[122 105  77 ... 164 162 163]
10312,Neutral/cropped_emotions.277904f.png,Neutral,[32 25 24 ...  0  0  0]
10313,Neutral/cropped_emotions.278185f.png,Neutral,[  0   0   0 ... 120  94  71]
10314,Neutral/0f6122257428ca7ef02ca1d6a37aaf59d1417e3966f92e8cf202fd9df.jpg,Neutral,[178   0  10 ... 109  70  53]
10315,Neutral/1afef903682ea2c9d61610de930c38263ee16c6b99034f710b62bb8cf.jpg,Neutral,[148  52  14 ...  51   1  45]
10316,Neutral/0fa97c14b19058a72793f99a81ead57363beb143b34475e20d171cf6f.JPG,Neutral,[34 27 16 ... 19 13 15]
10317,Neutral/0f11c3c07cbf26c4e7e178629a1cfd9d5ffeee213f34df5cb06ab515f.JPG,Neutral,[111 109  89 ...  21  43  98]
10318,Neutral/0d25393b11d2a594eb5f466e0bcca588789a59ee67553bf430a28081f.jpg,Neutral,[ 60  48  36 ... 127 111  96]
10319,Neutral/0ccfca917c292494ca3a07493a82a4db78dcc9d8d7ff7979eae3ba12f.png,Neutral,[138 146 109 ...  57  11  38]
10320,Neutral/0ac04984f3bb87950b3764afde5b166c118d934c5d5c25c0d71d2720f.jpg,Neutral,[ 0  0  0 ...  1 64 84]
10321,Neutral/0d9c3ed2ed948191cb051fb089bf27e6a33173e0506a666bbd8b0ca2f.jpg,Neutral,[132 106  73 ... 128 109  94]
10322,Neutral/0f0f92b03de7011f4768bfa2f0a5734014a04fd12457d7bcab787fb2f.jpeg,Neutral,[128 128 126 ... 106 106 104]
10323,Neutral/0a9a3b7269e5e9ed71e77777c4aa691450f9ed5977d5ac108585dd91f.jpg,Neutral,[74 69 76 ... 43 40 47]
10324,Neutral/0d7bb4ed7cd6267ce20ac7cb9af3e4b2a1b3b05932addb215ca0b3e0f.jpg,Neutral,[253 255 233 ...   0   0   0]
10325,Neutral/0ed7ebdd85ba3ff9750e292cd3a433a4ccf7dbd1e89a52d858a7982df.jpg,Neutral,[17 52 19 ... 19 12  6]
10326,Neutral/0c89456fae0654d967a93852ead12396df1a61e62594843b2f3bd5e2f.jpg,Neutral,[ 83  53  51 ... 227 156  77]
10327,Neutral/0b3602286100bab0f8b5dc786ecbee181b2f474b597c987f213d6a4ff.jpg,Neutral,[ 54  38  47 ... 244 225 201]
10328,Neutral/0ddafbfa99fcb21a55d1949c773cb9826c754e156105e0a36a30187df.jpg,Neutral,[165 154  88 ...  67  55  40]
10329,Neutral/cropped_emotions.171814f.png,Neutral,[ 0  0  0 ... 46 29  3]
10330,Neutral/cropped_emotions.278432f.png,Neutral,[0 0 0 ... 0 0 0]
10331,Neutral/0a82def5d85cb53f354ab1d5ddc62b955bad1c9c3cd4fe1cad59d5bcf.jpg,Neutral,[ 71  49  52 ... 197 151 130]
10332,Neutral/0ab1249991a0abc1470c3f219c4ebbb6aceadcb7c38d7bc4cbf21a13f.jpg,Neutral,[148 127 121 ... 196 199 190]
10333,Neutral/0c6de1961a0c35ed4ed4a3ecb91a578cb8cfa7b750dc67ec8528c3e8f.jpg,Neutral,[100 144 178 ...  40  38  33]
10334,Neutral/cropped_emotions.278226f.png,Neutral,[119 147 158 ... 214 182 169]
10335,Neutral/0b1a541dcf152061a3823125e62f5df740efddaaff33a0e5fe73482ff.jpg,Neutral,[179 179 179 ... 188 188 188]
10336,Neutral/0e5cc9628749ada83c27cbf5193aa4e87396e8edb0191cd18bc4f39ff.jpg,Neutral,[244 244 244 ... 242 242 242]
10337,Neutral/cropped_emotions.171847f.png,Neutral,[0 0 0 ... 0 0 0]
10338,Neutral/1add792d9e61b840c839e11aba5c81ed424f5fb904b57ee0561cf374f.jpg,Neutral,[25 21 20 ... 73 61 65]
10339,Neutral/cropped_emotions.171921f.png,Neutral,[78 78 78 ... 92 92 92]
10340,Neutral/0f557248cf6adeacf7cb9dddbbe0c16c6257c200db55ae12c049d998f.jpg,Neutral,[215 219 222 ...  22  21  17]
10341,Neutral/cropped_emotions.171684f.png,Neutral,[0 0 0 ... 0 0 0]
10342,Neutral/0ac2dc68cb77c2aabba2ef9013d192d4455ad553432b19013b6128aef.jpg,Neutral,[ 15  14  28 ... 134 121 102]
10343,Neutral/1b2a698c678332e583f8ef6c79e93262aa998aba006b08860799f7def(1).jpg,Neutral,[ 91 104 120 ...  34  50  50]
10344,Neutral/cropped_emotions.278407f.png,Neutral,[0 0 0 ... 0 0 0]
10345,Neutral/0ddd4a16a813eaf2e9499d2224dd28ab749a9e4c6254956611ff8bfcf.jpg,Neutral,[167 202 230 ...  43  17  16]
10346,Neutral/cropped_emotions.277979f.png,Neutral,[ 0  0  0 ... 11 11 11]
10347,Neutral/0a76f8390556889009ccaa303506fdf95d63cef9c7934d16fbe6efcdf.png,Neutral,[ 22  12  13 ... 200 183 157]
10348,Neutral/0cc4ea3dda0f2924516b9e8cc2160b69144d4a570b93a65fb9cc943af.jpg,Neutral,[113  68  66 ... 236 245 254]
10349,Neutral/0c89f3630e95bd4709fecaadd0fd0e860f4b951e5bffc1bdbc35545ef.jpeg,Neutral,[192 189 208 ...  49  41  90]
10350,Neutral/0afe7cf62284706191967e2eb06df242c480e3e22832375f6f48e776f.JPG,Neutral,[15  7  6 ... 91 49 42]
10351,Neutral/0f988bce65d894e3d201e3414f246fb2531518e40e6eb6d98f1417fcf.jpg,Neutral,[17 24 43 ... 37 33 47]
10352,Neutral/0bc7c8e9e4a7a3f615f0750296fd16a8e8bba081c7ee9ad1ca2955c3f.jpg,Neutral,[234 241 249 ...  55  66  50]
10353,Neutral/0fe12b97d845f7de231d5c5cba3c326ea1dbe1406e03193b0b712a59f.jpg,Neutral,[139 134 131 ... 133  73  45]
10354,Neutral/0e1239ea1093ec2ac56179fa8366247d2f045667209f4b80a66af082f.jpg,Neutral,[144 143 139 ... 132  86  63]
10355,Neutral/0aee382f4f59ae8631d7ea51ba1b3c4b5112cf7fb63d6691548171adf.jpg,Neutral,[5 3 6 ... 4 3 8]
10356,Neutral/0ab59ee0a6d47c5f902bbb3288c4c1357876a1e6451beb5ebf0a7530f.jpg,Neutral,[136 135 115 ...   7  14  26]
10357,Neutral/1a8aa792025d8b305b1956d1175c801f5848577b1e900a3f81c4195bf.JPG,Neutral,[  0   5   1 ... 149 154 157]
10358,Neutral/1aba9924657619e426d11c344320a69db4f56fb574e7243e4c238c6ef.jpg,Neutral,[14 17 29 ... 52 82 89]
10359,Neutral/0cbd0531fe6d2bcf89c9631806fba7848df86f90b216f03cb95395d7f.jpg,Neutral,[206 207 196 ...  74  69  60]
10360,Neutral/1a21e6881a2300ff23952df72f171c25c0721530d90da13ce78488ddf.jpg,Neutral,[ 75  64  60 ... 195 183 199]
10361,Neutral/1ad256214404d49d264754398c3afa419088a6b265d94a4df45039a2f(1).jpg,Neutral,[165 160 140 ... 105  76  58]
10362,Neutral/0a726ea2e2be7bfbc21019c3dbdc89ba42ee17c9b97ab335b3c4d6fbf.jpg,Neutral,[215 193  58 ...  82  67  61]
10363,Neutral/cropped_emotions.171804f.png,Neutral,[ 0  0  0 ... 18 18 18]
10364,Neutral/1b4d531dcbe195c4a62dfcb060a7edb31d27397c48103ff59a7b330bf.jpg,Neutral,[132 108  80 ... 162 168 154]
10365,Neutral/0f9ba7bf836e9d8ff13132fafa128a879c3cacd3370f9d16c5005cbbf.jpg,Neutral,[156 156 156 ... 197 197 197]
10366,Neutral/0dd28b1d8b964abd3ddbbccbc5fcc5584559d56588ea23966cb4d1c7f.jpg,Neutral,[123 121 105 ... 253 253 253]
10367,Neutral/cropped_emotions.171844f.png,Neutral,[108 106 117 ...   0   0   0]
10368,Neutral/cropped_emotions.171753f.png,Neutral,[  0   0   0 ... 142 148 144]
10369,Neutral/cropped_emotions.171738f.png,Neutral,[  0   0   0 ... 132 102  80]
10370,Neutral/cropped_emotions.278318f.png,Neutral,[46 43 38 ...  0  0  0]
10371,Neutral/0a390de6c965f93bcd6938eb48f782ea2f64b66e96a688633f8c0f90f.jpg,Neutral,[245 238 219 ... 236 235 217]
10372,Neutral/0e75262a86fc05f96945ca8396c65590e1e5274fa93456388de903edf.jpg,Neutral,[ 11  12  16 ... 130 131 125]
10373,Neutral/00eab57a1b0d1d730ef460a6460e7eb08b9083618175c5ca830e9adbf.jpg,Neutral,[23 25 20 ... 71 71 71]
10374,Neutral/0f275fdd0c20e2b820aef56d06430d9295a85183e6f2fe12bd2229ecf.jpg,Neutral,[120  75  70 ...  66  27  20]
10375,Neutral/0a321ea562d135bd0c0132f7fc3cc2d26de212746e5b7f9106fb77ecf.jpg,Neutral,[ 32  10  12 ... 116  40  44]
10376,Neutral/cropped_emotions.171833f.png,Neutral,[0 0 0 ... 0 0 0]
10377,Neutral/1a527c1dbd90a6b758711bd9c710ea12b4e1738ef09abca01b4272d0f.jpg,Neutral,[173 152 149 ...  31  31  39]
10378,Neutral/1add5e2ec55b0853ce080b430af9f66697ddc463954071524087411cf.jpeg,Neutral,[187 192 198 ... 142 147 150]
10379,Neutral/1a4e2d5f2c5d048e8969e1a8e9ccd0f67b31008d99f50f9890ff76d9f.jpg,Neutral,[252 248 239 ...  12  25  42]
10380,Neutral/0e9fe7ba2d5e115f4865dc9f98349e8738c07989c9c01f9305522c14f.jpg,Neutral,[173 127  86 ... 166 154 155]
10381,Neutral/0c8b2a0778864c6144e58b8325d31a5b8501e6348a239c0db532eea4f.jpg,Neutral,[255 255 255 ... 255 255 255]
10382,Neutral/cropped_emotions.278107f.png,Neutral,[0 0 0 ... 0 0 0]
10383,Neutral/0cce4ad939f329ac49f7d3ae4a5f38667c137c7737f1ca388bf40c82f.jpg,Neutral,[66 75 72 ... 54 63 60]
10384,Neutral/0ae2c12da89b215adc65ba92dc1b161c861d384b6bb29149ee24d385f.jpg,Neutral,[45 39 25 ...  0  0  0]
10385,Neutral/cropped_emotions.277924f.png,Neutral,[216 216 216 ...  27  27  27]
10386,Neutral/0b280f56a34aa5d417e2c2866919423b33aa2b37df70c3c9befece6bf.jpg,Neutral,[ 42  40  54 ... 228 191 145]
10387,Neutral/0e07300faf42609449248a47363ed7dd5c8745bc5f9849cb68301857f.jpg,Neutral,[253 253 253 ... 144 144 144]
10388,Neutral/0b4ef5f50df80d278e80872b8d9b547a8bb9ab33d6f70c81edc98d1af.jpg,Neutral,[233 237 236 ...  89  95 143]
10389,Neutral/cropped_emotions.278398f.png,Neutral,[ 3  3  3 ... 64 40 30]
10390,Neutral/1b1c366a93ba7a460a5c2f18a28149474be9a4b43a447593e5e8747ff.jpg,Neutral,[49 39 30 ... 51 34 18]
10391,Neutral/0adcd68cc76be595229c948c2228c8505005edb0288dadbabc901f25f.jpg,Neutral,[59 46 38 ... 68 42 27]
10392,Neutral/0eac7b5a39a0a0686e590dfd6a689da42931114fe5406315655297a7f.jpg,Neutral,[242 204 183 ... 245 207 186]
10393,Neutral/cropped_emotions.277642f.png,Neutral,[0 0 0 ... 0 0 0]
10394,Neutral/0efe91a9d5eaaeb120789aa333c9119ede646b1d35f11649f52b45c4f.jpeg,Neutral,[112 117 134 ...  22  21  27]
10395,Neutral/0daa6f2d7848f4ed222968122ffa7d74e7c9ce2bc2090e9097295b1ff.jpg,Neutral,[  3  49 108 ...   2  41 105]
10396,Neutral/cropped_emotions.452729f.png,Neutral,[132 112  77 ...  21  36 122]
10397,Neutral/cropped_emotions.277985f.png,Neutral,[139 115  91 ... 105  56  24]
10398,Neutral/0c2d59bffe1037dd686212cf30e60805253a900c33a3659f2c3a87d9f.jpg,Neutral,[254 250 253 ...  56  52  51]
10399,Neutral/0c3ea62dfa49e9604c087f26240c8589cab4348eb0990fb6de47832cf.jpg,Neutral,[129 121 100 ...  89  81  60]
10400,Neutral/0d112b0fe0c79d78f3fbb7d2330830880a84d79ad730c9de0cb0cc22f.jpg,Neutral,[204 204 204 ... 218 218 218]
10401,Neutral/0f9ee835f965965bcf0f411d1eaa86f00b5007d514ae1b04baceb050f.jpg,Neutral,[114 118 117 ...  83  89  87]
10402,Neutral/0e64f6c35e0a5cec55a915496d2a36a69c8316f3a2635049e25ff78df.jpg,Neutral,[236 254 254 ...  64  39  27]
10403,Neutral/0fbb480efb732ae55719d580848172190194993686998eb4fba9cd9cf.jpg,Neutral,[15 15 15 ... 62 62 60]
10404,Neutral/0cc4e12f3c2138c77bb056d0dbc81271496681fc11007938ea9ed2d4f.jpg,Neutral,[226 209 189 ...  41  42  37]
10405,Neutral/0d07459d3412671b9f098235f668f52c6be9d685434d5dd58cacd2dff.png,Neutral,[187 167 178 ... 114 126 146]
10406,Neutral/cropped_emotions.278138f.png,Neutral,[133 123  95 ...  41  29  22]
10407,Neutral/01a15f027662d2c69e373599ae4f5781f68c1405f83460f6c8a7d796f.jpg,Neutral,[0 0 2 ... 0 0 4]
10408,Neutral/cropped_emotions.171698f.png,Neutral,[161 176 207 ...  59  48  54]
10409,Neutral/0bc6256518751e4a419f83af4cbb63afb9e0cc3a47b552f4ffdfc8c7f.jpg,Neutral,[209 191 167 ... 238 228 199]
10410,Neutral/0ac9415a9ead0ff64f6d2a22c7fda4da64d4d74ed3f690abe74d0300f.jpg,Neutral,[190 192 187 ...  41  10  18]
10411,Neutral/0dcfd560777e3abdbffa03584b06330bd2f922b7460c0e21644615e2f.jpg,Neutral,[114 135  94 ... 130 133 122]
10412,Neutral/0f727ed122d98d57c0b3d59e6653afa121bc10feefdab18947e7ba98f.jpg,Neutral,[167 182 203 ... 255  81  54]
10413,Neutral/0d1f8bec88a8cdb63a5f9d57c58a18997a9b9947d87738e886ebb9ecf.png,Neutral,[192 186 160 ... 214 203 176]
10414,Neutral/cropped_emotions.278308f.png,Neutral,[ 0  0  0 ... 78 68 67]
10415,Neutral/0bc729a93d539490520942310d6612812a29919f814bd806e2ba12a4f.jpg,Neutral,[229 228 223 ... 222 219 214]
10416,Neutral/0e8ff465000ec7303761cc8c61e64225bf0e9226823e058194168d4af.jpg,Neutral,[ 68  66  67 ... 171 121  94]
10417,Neutral/cropped_emotions.278464f.png,Neutral,[131 142 146 ...  31   9  21]
10418,Neutral/0a86a2568d0e6fee27eff19fd89f2595ba1616c86c451ae4e0a2f6cdf.jpg,Neutral,[ 5  5  5 ... 75 75 75]
